x,y,z,ap_x,ap_y,ap_tipo,dist_euclid,rssi_dbm,n_rayos,pl_min_db,delayspread_ns,refl_dom,cruces_nlos
25.98,70,1,25.9,43.4,1,26.6001203004798,-29.1309888523551,35,74.9309888523551,31.82759797511,0,0
25.98,72,1,25.9,43.4,1,28.600111887893,-29.7598441504579,24,75.5598441504579,35.8382939237626,0,0
25.98,74,1,25.9,43.4,1,30.6001045749847,-30.3462771299089,24,76.1462771299089,40.400856158169,0,0
25.98,76,1,25.9,43.4,1,32.6000981593614,-30.8956459948731,30,76.6956459948731,41.0314999848607,0,0
25.98,78,1,25.9,43.4,1,34.6000924854255,-31.412354674307,48,77.212354674307,40.8436943539883,0,0
25.98,80,1,25.9,43.4,1,36.6000874315896,-31.9000666088343,63,77.7000666088343,40.1801058440622,0,0
25.98,82,1,25.9,43.4,1,38.6000829014654,-32.3618618728519,51,78.1618618728519,39.1649437364402,0,0
25.98,84,1,25.9,43.4,1,40.6000788176575,-32.8003547396537,36,78.6003547396537,40.6415170045463,0,0
25.98,86,1,25.9,43.4,1,42.6000751173047,-33.2177830625878,26,79.0177830625878,48.8482342835271,0,0
25.98,88,1,25.9,43.4,1,44.6000717488212,-33.6160772062715,24,79.4160772062715,48.8916944426959,0,0
25.98,90,1,25.9,43.4,1,46.6000686694773,-33.9969138949681,26,79.7969138949681,50.2252726349429,0,0
25.98,92,1,25.9,43.4,1,48.6000658435768,-34.3617587712315,23,80.1617587712315,52.5654766643542,0,0
25.98,94,1,25.9,43.4,1,50.6000632410672,-34.7119003901107,18,80.5119003901107,45.8434221761803,0,0
25.98,96,1,25.9,43.4,1,52.6000608364667,-35.0484776365662,18,80.8484776365662,49.7138995806819,0,0
25.98,98,1,25.9,43.4,1,54.6000586080272,-35.3725020357412,15,81.1725020357412,49.756277398892,0,0
25.98,100,1,25.9,43.4,1,56.6000565370742,-35.6848760564295,16,81.4848760564295,50.320686236642,0,0
25.98,102,1,25.9,43.4,1,58.6000546074831,-35.9864082411447,22,81.7864082411447,42.6201732795284,0,0
