time_s,x,y,station_m,segment_id,nlos_region,serving_hawk,rssi_dbm
157.00,203.44,0.00,203.44,LOS2_galeria,LOS,H2,-25.23
158.00,205.66,0.00,205.66,LOS2_galeria,LOS,H2,-26.11
159.00,207.88,0.00,207.88,LOS2_galeria,LOS,H2,-26.91
160.00,210.10,0.00,210.10,LOS2_galeria,LOS,H2,-27.63
161.00,212.32,0.00,212.32,LOS2_galeria,LOS,H2,-28.30
162.00,214.54,0.00,214.54,LOS2_galeria,LOS,H2,-28.91
163.00,216.76,0.00,216.76,LOS2_galeria,LOS,H2,-29.49
164.00,218.98,0.00,218.98,LOS2_galeria,LOS,H2,-30.02
165.00,221.20,0.00,221.20,LOS2_galeria,LOS,H2,-30.53
166.00,223.42,0.00,223.42,LOS2_galeria,LOS,H2,-31.00
167.00,225.64,0.00,225.64,LOS2_galeria,LOS,H2,-31.76
168.00,227.86,0.00,227.86,LOS2_galeria,LOS,H2,-32.52
169.00,230.08,0.00,230.08,LOS2_galeria,LOS,H2,-33.25
170.00,232.30,0.00,232.30,LOS2_galeria,LOS,H2,-33.94
171.00,234.52,0.00,234.52,LOS2_galeria,LOS,H2,-34.60
172.00,236.74,0.00,236.74,LOS2_galeria,LOS,H2,-35.23
173.00,238.96,0.00,238.96,LOS2_galeria,LOS,H2,-35.83
174.00,241.18,0.00,241.18,LOS2_galeria,LOS,H2,-36.41
175.00,243.40,0.00,243.40,LOS2_galeria,LOS,H2,-36.97
176.00,245.62,0.00,245.62,LOS2_galeria,LOS,H2,-37.51
177.00,247.84,0.00,247.84,LOS2_galeria,LOS,H2,-38.03
178.00,250.06,0.00,250.06,LOS2_galeria,LOS,H2,-38.54
179.00,252.28,0.00,252.28,LOS2_galeria,LOS,H3,-38.50
180.00,254.50,0.00,254.50,LOS2_galeria,LOS,H3,-38.00
181.00,256.72,0.00,256.72,LOS2_galeria,LOS,H3,-37.48
182.00,258.94,0.00,258.94,LOS2_galeria,LOS,H3,-36.94
