time_s,x,y,station_m,segment_id,nlos_region,serving_hawk,rssi_dbm
137.00,294.46,0.00,294.46,LOS2_galeria,LOS,H3,-42.66
138.00,297.79,0.00,297.79,LOS2_galeria,LOS,H3,-41.43
139.00,301.12,0.00,301.12,LOS2_galeria,LOS,H3,-39.98
140.00,304.45,0.00,304.45,LOS2_galeria,LOS,H3,-38.23
141.00,307.78,0.00,307.78,LOS2_galeria,LOS,H3,-35.99
142.00,311.11,0.00,311.11,LOS2_galeria,Giro-D-RamalDesmonte,H3,-42.93
143.00,314.44,0.00,314.44,LOS2_galeria,Giro-D-RamalDesmonte,H3,-37.98
144.00,317.77,0.00,317.77,LOS2_galeria,Giro-D-RamalDesmonte,H3,-26.42
145.00,318.50,2.60,377.00,ramal_desmonte,Transicion-Desmonte,H3,-34.31
146.00,318.50,5.93,380.33,ramal_desmonte,Transicion-Desmonte,H3,-41.11
147.00,318.50,9.26,383.66,ramal_desmonte,Transicion-Desmonte,H3,-44.79
148.00,318.50,12.59,386.99,ramal_desmonte,Transicion-Desmonte,H3,-47.32
149.00,318.50,15.92,390.32,ramal_desmonte,Transicion-Desmonte,H4,-45.40
150.00,318.50,19.25,393.65,ramal_desmonte,Transicion-Desmonte,H4,-42.05
151.00,318.50,22.58,396.98,ramal_desmonte,Transicion-Desmonte,H4,-36.32
152.00,318.50,25.91,400.31,ramal_desmonte,Transicion-Desmonte,H4,-26.42
153.00,318.50,29.24,403.64,ramal_desmonte,Transicion-Desmonte,H4,-36.37
154.00,318.50,32.57,406.97,ramal_desmonte,Transicion-Desmonte,H4,-42.08
155.00,318.50,35.90,410.30,ramal_desmonte,Transicion-Desmonte,H4,-45.42
156.00,318.50,39.23,413.63,ramal_desmonte,Transicion-Desmonte,H4,-47.79
157.00,318.50,42.56,416.96,ramal_desmonte,Transicion-Desmonte,H4,-49.63
158.00,318.50,45.89,420.29,ramal_desmonte,Transicion-Desmonte,H4,-51.14
159.00,318.50,49.22,423.62,ramal_desmonte,Transicion-Desmonte,H4,-52.41
160.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
161.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
162.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
163.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
164.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
165.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
166.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
167.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
168.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
169.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
170.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
171.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
172.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
173.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
174.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
175.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
176.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
177.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
178.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
179.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
180.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
181.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
182.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
183.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
184.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
185.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
186.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
187.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
188.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
189.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-53.27
190.00,318.50,51.05,425.45,ramal_desmonte,Transicion-Desmonte,H4,-53.03
191.00,318.50,47.72,422.12,ramal_desmonte,Transicion-Desmonte,H4,-51.86
192.00,318.50,44.39,418.79,ramal_desmonte,Transicion-Desmonte,H4,-50.49
193.00,318.50,41.06,415.46,ramal_desmonte,Transicion-Desmonte,H4,-48.85
194.00,318.50,37.73,412.13,ramal_desmonte,Transicion-Desmonte,H4,-46.81
195.00,318.50,34.40,408.80,ramal_desmonte,Transicion-Desmonte,H4,-44.08
196.00,318.50,31.07,405.47,ramal_desmonte,Transicion-Desmonte,H4,-39.98
197.00,318.50,27.74,402.14,ramal_desmonte,Transicion-Desmonte,H4,-31.45
198.00,318.50,24.41,398.81,ramal_desmonte,Transicion-Desmonte,H4,-29.71
199.00,318.50,21.08,395.48,ramal_desmonte,Transicion-Desmonte,H4,-39.40
200.00,318.50,17.75,392.15,ramal_desmonte,Transicion-Desmonte,H4,-43.73
201.00,318.50,14.42,388.82,ramal_desmonte,Transicion-Desmonte,H4,-46.56
202.00,318.50,11.09,385.49,ramal_desmonte,Transicion-Desmonte,H3,-46.27
203.00,318.50,7.76,382.16,ramal_desmonte,Transicion-Desmonte,H3,-43.33
204.00,318.50,4.43,378.83,ramal_desmonte,Transicion-Desmonte,H3,-38.70
205.00,318.50,1.10,318.50,galeria_final,Giro-D-RamalDesmonte,H3,-26.42
206.00,316.27,0.00,316.27,LOS2_galeria,Giro-D-RamalDesmonte,H3,-33.04
207.00,312.94,0.00,312.94,LOS2_galeria,Giro-D-RamalDesmonte,H3,-40.58
208.00,309.61,0.00,309.61,LOS2_galeria,Giro-D-RamalDesmonte,H3,-44.45
209.00,306.28,0.00,306.28,LOS2_galeria,LOS,H3,-37.08
210.00,302.95,0.00,302.95,LOS2_galeria,LOS,H3,-39.06
211.00,299.62,0.00,299.62,LOS2_galeria,LOS,H3,-40.67
212.00,296.29,0.00,296.29,LOS2_galeria,LOS,H3,-42.01
213.00,292.96,0.00,292.96,LOS2_galeria,LOS,H3,-43.16
214.00,289.63,0.00,289.63,LOS2_galeria,LOS,H3,-44.17
215.00,286.30,0.00,286.30,LOS2_galeria,LOS,H3,-45.07
216.00,282.97,0.00,282.97,LOS2_galeria,LOS,H3,-45.88
217.00,279.64,0.00,279.64,LOS2_galeria,LOS,H3,-46.62
218.00,276.31,0.00,276.31,LOS2_galeria,LOS,H3,-47.65
219.00,272.98,0.00,272.98,LOS2_galeria,LOS,H3,-48.77
220.00,269.65,0.00,269.65,LOS2_galeria,LOS,H3,-49.81
221.00,266.32,0.00,266.32,LOS2_galeria,LOS,H3,-50.79
222.00,262.99,0.00,262.99,LOS2_galeria,LOS,H3,-51.70
223.00,259.66,0.00,259.66,LOS2_galeria,LOS,H3,-52.56
224.00,256.33,0.00,256.33,LOS2_galeria,LOS,H3,-53.37
225.00,253.00,0.00,253.00,LOS2_galeria,LOS,H3,-54.14
226.00,249.67,0.00,249.67,LOS2_galeria,LOS,H2,-54.25
