time_s,x,y,station_m,segment_id,nlos_region,serving_hawk,rssi_dbm
145.00,183.70,6.90,190.60,ramal_bp,Transicion-BP,H2,-35.96
146.00,183.70,4.68,188.38,ramal_bp,Transicion-BP,H2,-32.76
147.00,183.70,2.46,186.16,ramal_bp,Transicion-BP,H2,-27.45
148.00,183.70,0.24,183.70,LOS2_galeria,Giro-D-RamalBP,H2,-10.02
149.00,185.68,0.00,185.68,LOS2_galeria,Giro-D-RamalBP,H2,-15.66
150.00,187.90,0.00,187.90,LOS2_galeria,Giro-D-RamalBP,H2,-21.86
151.00,190.12,0.00,190.12,LOS2_galeria,Giro-D-RamalBP,H2,-25.36
152.00,192.34,0.00,192.34,LOS2_galeria,Giro-D-RamalBP,H2,-27.81
153.00,194.56,0.00,194.56,LOS2_galeria,LOS,H2,-29.70
154.00,196.78,0.00,196.78,LOS2_galeria,LOS,H2,-31.24
155.00,199.00,0.00,199.00,LOS2_galeria,LOS,H2,-32.53
156.00,201.22,0.00,201.22,LOS2_galeria,LOS,H2,-33.65
157.00,203.44,0.00,203.44,LOS2_galeria,LOS,H2,-34.63
158.00,205.66,0.00,205.66,LOS2_galeria,LOS,H2,-35.51
159.00,207.88,0.00,207.88,LOS2_galeria,LOS,H2,-36.31
160.00,210.10,0.00,210.10,LOS2_galeria,LOS,H2,-37.03
161.00,212.32,0.00,212.32,LOS2_galeria,LOS,H2,-37.70
162.00,214.54,0.00,214.54,LOS2_galeria,LOS,H2,-38.31
163.00,216.76,0.00,216.76,LOS2_galeria,LOS,H2,-38.89
164.00,218.98,0.00,218.98,LOS2_galeria,LOS,H2,-39.42
165.00,221.20,0.00,221.20,LOS2_galeria,LOS,H2,-39.93
166.00,223.42,0.00,223.42,LOS2_galeria,LOS,H2,-40.40
167.00,225.64,0.00,225.64,LOS2_galeria,LOS,H2,-41.16
168.00,227.86,0.00,227.86,LOS2_galeria,LOS,H2,-41.92
169.00,230.08,0.00,230.08,LOS2_galeria,LOS,H2,-42.65
170.00,232.30,0.00,232.30,LOS2_galeria,LOS,H2,-43.34
171.00,234.52,0.00,234.52,LOS2_galeria,LOS,H2,-44.00
172.00,236.74,0.00,236.74,LOS2_galeria,LOS,H2,-44.63
173.00,238.96,0.00,238.96,LOS2_galeria,LOS,H2,-45.23
174.00,241.18,0.00,241.18,LOS2_galeria,LOS,H2,-45.81
175.00,243.40,0.00,243.40,LOS2_galeria,LOS,H2,-46.37
176.00,245.62,0.00,245.62,LOS2_galeria,LOS,H2,-46.91
177.00,247.84,0.00,247.84,LOS2_galeria,LOS,H2,-47.43
178.00,250.06,0.00,250.06,LOS2_galeria,LOS,H2,-47.94
179.00,252.28,0.00,252.28,LOS2_galeria,LOS,H3,-47.90
180.00,254.50,0.00,254.50,LOS2_galeria,LOS,H3,-47.40
181.00,256.72,0.00,256.72,LOS2_galeria,LOS,H3,-46.88
182.00,258.94,0.00,258.94,LOS2_galeria,LOS,H3,-46.34
183.00,261.16,0.00,261.16,LOS2_galeria,LOS,H3,-45.78
184.00,263.38,0.00,263.38,LOS2_galeria,LOS,H3,-45.19
185.00,265.60,0.00,265.60,LOS2_galeria,LOS,H3,-44.59
186.00,267.82,0.00,267.82,LOS2_galeria,LOS,H3,-43.95
187.00,270.04,0.00,270.04,LOS2_galeria,LOS,H3,-43.29
188.00,272.26,0.00,272.26,LOS2_galeria,LOS,H3,-42.60
189.00,274.48,0.00,274.48,LOS2_galeria,LOS,H3,-41.87
190.00,276.70,0.00,276.70,LOS2_galeria,LOS,H3,-41.11
191.00,278.92,0.00,278.92,LOS2_galeria,LOS,H3,-40.37
192.00,281.14,0.00,281.14,LOS2_galeria,LOS,H3,-39.90
193.00,283.36,0.00,283.36,LOS2_galeria,LOS,H3,-39.39
194.00,285.58,0.00,285.58,LOS2_galeria,LOS,H3,-38.85
195.00,287.80,0.00,287.80,LOS2_galeria,LOS,H3,-38.28
196.00,290.02,0.00,290.02,LOS2_galeria,LOS,H3,-37.66
197.00,292.24,0.00,292.24,LOS2_galeria,LOS,H3,-36.99
198.00,294.46,0.00,294.46,LOS2_galeria,LOS,H3,-36.26
199.00,296.68,0.00,296.68,LOS2_galeria,LOS,H3,-35.46
200.00,298.90,0.00,298.90,LOS2_galeria,LOS,H3,-34.57
201.00,301.12,0.00,301.12,LOS2_galeria,LOS,H3,-33.58
202.00,303.34,0.00,303.34,LOS2_galeria,LOS,H3,-32.45
203.00,305.56,0.00,305.56,LOS2_galeria,LOS,H3,-31.15
204.00,307.78,0.00,307.78,LOS2_galeria,LOS,H3,-29.59
205.00,310.00,0.00,310.00,LOS2_galeria,Giro-D-RamalDesmonte,H3,-27.68
206.00,312.22,0.00,312.22,LOS2_galeria,Giro-D-RamalDesmonte,H3,-25.18
207.00,314.44,0.00,314.44,LOS2_galeria,Giro-D-RamalDesmonte,H3,-21.58
208.00,316.66,0.00,316.66,LOS2_galeria,Giro-D-RamalDesmonte,H3,-15.05
209.00,318.50,0.38,318.50,galeria_final,Giro-D-RamalDesmonte,H3,-10.02
210.00,318.50,2.60,377.00,ramal_desmonte,Transicion-Desmonte,H3,-27.91
211.00,318.50,4.82,379.22,ramal_desmonte,Transicion-Desmonte,H3,-33.00
212.00,318.50,7.04,381.44,ramal_desmonte,Transicion-Desmonte,H3,-36.13
213.00,318.50,9.26,383.66,ramal_desmonte,Transicion-Desmonte,H3,-38.39
214.00,318.50,11.48,385.88,ramal_desmonte,Transicion-Desmonte,H3,-40.16
215.00,318.50,13.70,388.10,ramal_desmonte,Transicion-Desmonte,H3,-41.62
216.00,318.50,15.92,390.32,ramal_desmonte,Transicion-Desmonte,H3,-42.86
217.00,318.50,18.14,392.54,ramal_desmonte,Transicion-Desmonte,H3,-43.94
218.00,318.50,20.36,394.76,ramal_desmonte,Transicion-Desmonte,H3,-44.89
219.00,318.50,22.58,396.98,ramal_desmonte,Transicion-Desmonte,H3,-45.74
220.00,318.50,24.80,399.20,ramal_desmonte,Transicion-Desmonte,H3,-46.52
221.00,318.50,27.02,401.42,ramal_desmonte,Transicion-Desmonte,H3,-47.22
222.00,318.50,29.24,403.64,ramal_desmonte,Transicion-Desmonte,H3,-47.87
223.00,318.50,31.46,405.86,ramal_desmonte,Transicion-Desmonte,H3,-48.48
224.00,318.50,33.68,408.08,ramal_desmonte,Transicion-Desmonte,H3,-49.04
225.00,318.50,35.90,410.30,ramal_desmonte,Transicion-Desmonte,H3,-49.57
226.00,318.50,38.12,412.52,ramal_desmonte,Transicion-Desmonte,H3,-50.06
227.00,318.50,40.34,414.74,ramal_desmonte,Transicion-Desmonte,H3,-50.59
228.00,318.50,42.56,416.96,ramal_desmonte,Transicion-Desmonte,H3,-51.38
229.00,318.50,44.78,419.18,ramal_desmonte,Transicion-Desmonte,H3,-52.13
230.00,318.50,47.00,421.40,ramal_desmonte,Transicion-Desmonte,H3,-52.84
231.00,318.50,49.22,423.62,ramal_desmonte,Transicion-Desmonte,H3,-53.52
232.00,318.50,51.44,425.84,ramal_desmonte,Transicion-Desmonte,H3,-54.17
233.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
234.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
235.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
236.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
237.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
238.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
239.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
240.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
241.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
242.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
243.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
244.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
245.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
246.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
247.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
248.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
249.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
250.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
251.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
