-48.9,-56.3,-58.6,-61.8,-48.5,-71.6,-74.5,-54.4,-63.3,-71.4,-66.6,-46.7
-48.9,-56.3,-58.6,-61.8,-48.5,-71.6,-74.5,-54.4,-63.3,-71.4,-66.6,-46.7
-48.8,-56.2,-58.5,-61.8,-48.4,-71.5,-74.5,-54.2,-63.2,-71.3,-66.5,-46.5
-48.3,-56.0,-58.3,-61.6,-47.9,-71.3,-74.3,-53.6,-62.9,-71.1,-66.2,-45.7
-47.8,-55.7,-58.0,-61.4,-47.4,-71.1,-74.2,-52.9,-62.5,-70.9,-65.9,-44.8
-47.3,-55.4,-57.8,-61.2,-46.9,-70.9,-74.0,-52.1,-62.1,-70.7,-65.6,-43.8
-46.8,-55.1,-57.5,-61.0,-46.3,-70.7,-73.8,-51.4,-61.7,-70.4,-65.3,-42.6
-46.2,-54.8,-57.2,-60.8,-45.8,-70.5,-73.6,-50.7,-61.3,-70.2,-65.0,-41.2
-45.7,-54.4,-57.0,-60.6,-45.2,-70.3,-73.5,-50.2,-60.9,-70.0,-64.7,-39.6
-45.1,-54.1,-56.7,-60.8,-44.6,-70.0,-73.3,-49.7,-60.5,-69.8,-64.3,-37.5
-44.0,-53.6,-56.5,-61.1,-44.1,-69.7,-73.0,-49.3,-60.2,-69.6,-64.1,-35.6
-43.5,-53.3,-56.7,-61.3,-44.7,-69.5,-72.8,-49.8,-60.6,-69.8,-64.4,-37.8
-42.8,-52.9,-57.0,-61.5,-45.3,-69.2,-72.6,-50.3,-61.0,-70.0,-64.7,-39.8
-42.1,-52.6,-57.3,-61.7,-45.9,-69.0,-72.4,-50.8,-61.4,-70.3,-65.0,-41.4
-41.3,-52.2,-57.5,-61.9,-46.4,-68.7,-72.3,-51.5,-61.8,-70.5,-65.3,-42.7
-40.5,-51.8,-57.8,-62.1,-47.0,-68.5,-72.1,-52.2,-62.2,-70.7,-65.7,-43.9
-40.0,-51.4,-58.0,-62.3,-47.5,-68.2,-71.9,-53.0,-62.6,-70.9,-66.0,-44.9
-39.5,-51.0,-58.3,-62.4,-48.0,-68.0,-71.7,-53.7,-62.9,-71.1,-66.2,-45.8
-39.0,-50.6,-58.5,-62.6,-48.5,-67.7,-71.5,-54.3,-63.3,-71.3,-66.5,-46.6
-38.4,-50.2,-58.8,-62.8,-48.9,-67.5,-71.3,-55.0,-63.6,-71.5,-66.8,-47.4
-37.8,-49.8,-59.0,-63.0,-49.4,-67.2,-71.0,-55.6,-64.0,-71.7,-67.1,-48.0
-37.2,-49.4,-59.2,-63.2,-49.8,-66.9,-70.8,-56.1,-64.3,-71.9,-67.4,-48.6
-37.6,-49.6,-53.0,-63.4,-50.4,-67.1,-71.0,-37.6,-54.2,-66.7,-67.7,-49.4
-38.2,-50.1,-53.4,-63.6,-50.8,-67.4,-71.2,-39.6,-54.8,-67.0,-68.0,-50.0
-38.8,-50.5,-53.7,-63.7,-51.2,-67.6,-71.4,-41.2,-55.5,-67.3,-68.2,-50.5
-39.3,-50.9,-54.0,-63.9,-51.6,-67.9,-71.6,-42.6,-56.0,-67.6,-68.5,-50.9
-39.8,-51.3,-54.3,-64.1,-52.0,-68.1,-71.8,-43.8,-56.6,-67.8,-68.7,-51.7
-40.3,-51.7,-54.7,-64.2,-52.3,-68.4,-72.0,-44.8,-57.2,-68.1,-69.0,-52.5
-41.0,-52.0,-55.0,-64.4,-52.7,-68.6,-72.2,-45.7,-57.7,-68.3,-69.2,-53.2
-41.8,-52.4,-55.3,-64.5,-53.1,-68.9,-72.4,-46.5,-58.2,-68.6,-69.5,-53.9
-42.5,-52.8,-55.6,-64.7,-53.4,-69.1,-72.6,-47.3,-58.7,-68.8,-69.7,-54.6
-43.2,-53.1,-55.9,-64.9,-53.7,-69.4,-72.7,-48.0,-59.2,-69.1,-69.9,-55.2
-43.9,-53.5,-56.2,-65.0,-54.1,-69.6,-72.9,-48.6,-59.6,-69.3,-70.1,-55.8
-44.3,-53.7,-56.4,-65.1,-54.3,-69.8,-73.1,-49.0,-60.0,-69.5,-70.3,-56.2
-44.3,-53.7,-56.4,-65.1,-54.3,-69.8,-73.1,-49.0,-60.0,-69.5,-70.3,-56.2
-44.3,-53.7,-56.4,-65.1,-54.3,-69.8,-73.1,-49.0,-60.0,-69.5,-70.3,-56.2
-44.3,-53.7,-56.4,-65.1,-54.3,-69.8,-73.1,-49.0,-60.0,-69.5,-70.3,-56.2
-44.3,-53.7,-56.4,-65.1,-54.3,-69.8,-73.1,-49.0,-60.0,-69.5,-70.3,-56.2
-44.3,-53.7,-56.4,-65.1,-54.3,-69.8,-73.1,-49.0,-60.0,-69.5,-70.3,-56.2
-37.8,-49.8,-53.1,-63.0,-50.6,-67.2,-71.0,-38.4,-54.4,-66.9,-67.8,-49.6
-58.6,-58.9,-48.3,-50.0,-58.4,-63.6,-56.6,-66.7,-66.1,-53.1,-62.8,-69.6
-60.8,-55.6,-52.9,-43.5,-55.8,-58.6,-48.9,-73.0,-69.1,-59.4,-58.6,-71.3
-60.5,-55.3,-52.5,-42.8,-56.1,-58.1,-48.3,-72.8,-68.8,-58.9,-59.1,-71.5
-60.3,-55.0,-52.1,-42.1,-56.4,-57.6,-47.6,-72.7,-68.6,-58.4,-59.6,-71.7
-60.1,-54.7,-51.7,-41.3,-56.7,-57.0,-46.9,-72.5,-68.3,-57.9,-60.0,-71.9
-59.9,-54.4,-51.4,-40.5,-57.0,-56.5,-46.1,-72.3,-68.1,-57.4,-60.5,-72.1
-59.7,-54.1,-51.0,-40.0,-57.2,-55.9,-45.3,-72.1,-67.8,-56.8,-60.9,-72.3
-59.5,-53.8,-50.6,-39.5,-57.5,-55.3,-44.3,-71.9,-67.6,-56.3,-61.3,-72.5
-59.2,-53.4,-50.1,-39.0,-57.7,-54.7,-43.2,-71.7,-67.3,-55.7,-61.7,-72.7
-59.0,-53.1,-49.7,-38.4,-58.0,-54.0,-42.0,-71.5,-67.0,-55.1,-62.1,-72.9
-58.8,-52.7,-49.3,-37.8,-58.2,-53.3,-40.5,-71.3,-66.7,-54.5,-62.5,-73.0
-58.6,-52.4,-48.9,-37.3,-58.5,-52.7,-38.9,-71.1,-66.5,-53.9,-62.8,-73.2
-58.1,-52.6,-49.1,-37.6,-58.9,-53.1,-39.9,-71.2,-66.6,-54.2,-63.4,-73.5
-57.9,-53.0,-49.6,-38.2,-59.1,-53.8,-41.5,-71.4,-66.9,-54.9,-63.7,-73.7
-57.6,-53.3,-50.0,-38.8,-59.3,-54.5,-42.8,-71.4,-67.2,-55.5,-64.1,-73.6
-57.4,-53.6,-50.4,-39.4,-59.5,-55.1,-43.9,-71.2,-67.5,-56.1,-64.4,-73.4
-57.1,-53.9,-50.8,-39.8,-59.7,-55.6,-44.9,-71.0,-67.7,-56.6,-64.7,-73.2
-56.9,-54.3,-51.2,-40.3,-60.0,-56.2,-45.8,-70.8,-68.0,-57.1,-65.0,-73.1
-56.6,-54.6,-51.6,-41.0,-60.2,-56.8,-46.6,-70.6,-68.2,-57.7,-65.3,-72.9
-56.3,-54.9,-52.0,-41.7,-60.4,-57.3,-47.3,-70.4,-68.5,-58.2,-65.7,-72.7
-56.0,-55.2,-52.3,-42.5,-60.6,-57.8,-48.0,-70.1,-68.7,-58.7,-66.0,-72.5
-55.9,-55.4,-52.5,-42.8,-60.7,-58.1,-41.7,-70.0,-68.8,-58.9,-66.1,-72.4
-56.2,-55.6,-52.9,-43.5,-60.9,-58.6,-43.0,-70.3,-69.1,-59.4,-66.4,-72.6
-56.5,-55.9,-53.2,-44.2,-61.1,-59.1,-44.1,-70.5,-69.3,-59.8,-66.7,-72.8
-56.8,-56.2,-53.6,-44.8,-61.3,-59.5,-45.1,-70.7,-69.6,-60.3,-67.0,-73.0
-57.0,-56.5,-53.9,-45.4,-61.5,-60.0,-46.0,-70.9,-69.8,-60.7,-67.2,-73.2
-57.3,-56.8,-54.2,-46.0,-61.7,-60.4,-46.8,-71.1,-70.0,-61.1,-67.5,-73.3
-57.6,-57.0,-54.5,-46.5,-61.9,-60.9,-47.5,-71.3,-70.2,-61.5,-67.8,-73.5
